product_id,brand,product_name,fit_type,rise_type,price,mrp,discount_percent,rating,review_count
JN00233,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,509.0,1699.0,70.04,4.1,25.0
JN00234,HIGHLANDER,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,620.0,2299.0,73.03,3.4,230.0
JN00236,Roadster,Men Cotton Wide Leg Jeans,Wide Leg,Not Specified,774.0,2499.0,69.03,3.9,86.0
JN00237,glitchez,Men Korean Baggy Fit Jeans,Other/Unspecified,Not Specified,615.0,2199.0,72.03,3.9,72.0
JN00239,WROGN,Men Straight Fit Jeans,Straight Fit,Not Specified,1259.0,1999.0,37.02,4.4,16.0
JN00240,max,Men Mid-Rise Cotton Jeans,Other/Unspecified,Mid-Rise,649.0,699.0,7.15,4.0,167.0
JN00242,Roadster,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,743.0,2399.0,69.03,3.8,21.0
JN00243,The Indian Garage Co,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,919.0,2299.0,60.03,4.2,936.0
JN00245,glitchez,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,628.0,1699.0,63.04,4.1,163.0
JN00246,Nautica,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,985.0,2899.0,66.02,4.4,28.0
JN00247,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,4.4,28.0
JN00248,Stylecast X Kotty,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,499.0,1999.0,75.04,3.9,86.0
JN00249,Bene Kleed,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,857.0,2599.0,67.03,3.8,60.0
JN00253,SPYKAR,Men Narrow Leg Jeans,Other/Unspecified,Not Specified,1253.0,3299.0,62.02,4.4,10.0
JN00254,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,675.0,2599.0,74.03,3.5,10.0
JN00256,glitchez,Men wide leg Fit Jeans,Wide Leg,Not Specified,532.0,1299.0,59.05,3.6,79.0
JN00257,The Indian Garage Co,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,939.0,2349.0,60.03,3.8,331.0
JN00259,Roadster,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,679.0,1699.0,60.04,3.8,12.0
JN00260,glitchez,MenLoose Bootcut Jeans,Loose Fit,Not Specified,857.0,2199.0,61.03,3.4,469.0
JN00261,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.4,469.0
JN00262,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1169.0,2599.0,55.02,3.7,34.0
JN00263,The Indian Garage Co,Men Slim Fit Jeans,Slim Fit,Not Specified,857.0,2599.0,67.03,4.1,253.0
JN00265,Being Human,Men Straight Fit Jeans,Straight Fit,Not Specified,1109.0,2999.0,63.02,3.8,22.0
JN00266,Kotty,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,519.0,1999.0,74.04,3.7,250.0
JN00267,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,519.0,1999.0,74.04,3.7,250.0
JN00268,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,805.0,2599.0,69.03,4.0,9.0
JN00269,WROGN,Men Straight Fit Jeans,Straight Fit,Not Specified,1259.0,1999.0,37.02,4.0,9.0
JN00271,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,791.0,2399.0,67.03,4.0,192.0
JN00272,glitchez,Men Relaxed Jeans,Relaxed Fit,Not Specified,539.0,1999.0,73.04,3.5,89.0
JN00273,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.5,89.0
JN00274,The Indian Garage Co,Men Bootcut Jeans,Bootcut,Not Specified,808.0,2449.0,67.01,4.1,1100.0
JN00275,HIGHLANDER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,729.0,2249.0,67.59,3.8,1500.0
JN00277,Mast & Harbour,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,611.0,1699.0,64.04,3.6,90.0
JN00278,glitchez,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,857.0,2199.0,61.03,4.0,30.0
JN00279,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.0,30.0
JN00280,The Indian Garage Co,Men Bootcut Jeans,Bootcut,Not Specified,930.0,2449.0,62.03,4.3,765.0
JN00281,Roadster,Men Relaxed Cargo Style Jeans,Relaxed Fit,Not Specified,749.0,1499.0,50.03,4.2,78.0
JN00283,FUDE PRIDE,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,689.0,2999.0,77.03,3.1,41.0
JN00284,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,628.0,1699.0,63.04,4.3,7.0
JN00286,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,695.0,2399.0,71.03,4.4,10.0
JN00287,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,999.0,2499.0,60.02,4.0,806.0
JN00289,Mast & Harbour,Mid-Rise Relaxed Fit Jeans,Relaxed Fit,Mid-Rise,764.0,1699.0,55.03,4.1,18.0
JN00290,Urbano Fashion,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1169.0,2599.0,55.02,4.0,63.0
JN00292,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,899.0,2999.0,70.02,4.0,338.0
JN00293,WROGN,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,1385.0,2199.0,37.02,4.6,5.0
JN00295,DENIMLOOK,Men Jeans,Other/Unspecified,Not Specified,749.0,2599.0,71.18,4.3,22.0
JN00296,HERE&NOW,Men Straight Fit Jeans,Straight Fit,Not Specified,798.0,1699.0,53.03,4.0,45.0
JN00297,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,4.0,45.0
JN00298,SPYKAR,Men Loose Fit Cotton Jeans,Loose Fit,Not Specified,1332.0,3099.0,57.02,4.0,67.0
JN00299,The Indian Garage Co,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,940.0,2849.0,67.01,4.3,118.0
JN00303,WROGN,Men Loose Fit Cotton Jeans,Loose Fit,Not Specified,944.0,2699.0,65.02,3.9,25.0
JN00304,glitchez,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,764.0,1699.0,55.03,3.9,25.0
JN00306,glitchez,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,679.0,1699.0,60.04,4.0,138.0
JN00307,Mast & Harbour,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,776.0,2099.0,63.03,4.0,292.0
JN00309,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,805.0,2599.0,69.03,3.7,107.0
JN00310,Mast & Harbour,Men Straight Fit Jeans,Straight Fit,Not Specified,764.0,1699.0,55.03,3.7,107.0
JN00311,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.7,107.0
JN00312,Mast & Harbour,Straight Fit Stretchable Jeans,Straight Fit,Not Specified,764.0,1699.0,55.03,4.1,15.0
JN00313,glitchez,Men Relaxed Fit Cargo Jeans,Relaxed Fit,Not Specified,571.0,2199.0,74.03,3.7,97.0
JN00315,glitchez,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,560.0,1699.0,67.04,3.8,128.0
JN00316,Bene Kleed,Pure Cotton Relaxed Fit Jeans,Relaxed Fit,Not Specified,965.0,2299.0,58.03,3.9,1700.0
JN00317,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,965.0,2299.0,58.03,3.9,1700.0
JN00318,Stylecast X Kotty,Men Regular Fit Cargo Jeans,Regular Fit,Not Specified,679.0,1999.0,66.03,3.9,1700.0
JN00319,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,689.0,1499.0,54.04,4.0,27.0
JN00321,HERE&NOW,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,985.0,2899.0,66.02,3.4,41.0
JN00322,Snitch,Stretchable Bootcut Jeans,Bootcut,Not Specified,899.0,1799.0,50.03,3.4,41.0
JN00323,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.4,41.0
JN00324,HERE&NOW,Men Mid Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,719.0,2199.0,67.3,4.0,60.0
JN00325,MASTERLY WEFT,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,799.0,1999.0,60.03,1.8,12.0
JN00327,HERE&NOW,Men Slim Fit Cotton Jeans,Slim Fit,Not Specified,689.0,1599.0,56.91,4.0,1600.0
JN00328,Roadster,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,909.0,2599.0,65.03,3.9,37.0
JN00329,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.9,37.0
JN00330,glitchez,Men Relaxed Jeans,Relaxed Fit,Not Specified,527.0,2399.0,78.03,3.9,46.0
JN00331,Roadster,Men Cotton Straight Fit Jeans,Straight Fit,Not Specified,719.0,1999.0,64.03,3.5,56.0
JN00333,Roadster,Men Bleached Cotton Jeans,Other/Unspecified,Not Specified,805.0,2599.0,69.03,3.8,9.0
JN00334,glitchez,Men Low-Distress WideLeg Jeans,Other/Unspecified,Not Specified,703.0,1599.0,56.04,2.9,18.0
JN00336,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,584.0,1299.0,55.04,3.8,980.0
JN00337,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,599.0,1499.0,60.04,3.9,84.0
JN00339,Thomas Scott,Men Relaxed Fit Cotton Jeans,Relaxed Fit,Not Specified,979.0,2599.0,62.33,3.8,179.0
JN00340,Roadster,Men Relaxed Fit Cotton Jeans,Relaxed Fit,Not Specified,799.0,2499.0,68.03,3.9,105.0
JN00342,Roadster,Men Bootcut Jeans,Bootcut,Not Specified,755.0,2799.0,73.03,3.5,80.0
JN00343,Mast & Harbour,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,773.0,1799.0,57.03,3.5,80.0
JN00345,WROGN,Men Stretchable Jeans,Other/Unspecified,Not Specified,874.0,2499.0,65.03,3.9,23.0
JN00346,Urbano Fashion,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1169.0,2599.0,55.02,3.5,28.0
JN00347,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,3.5,28.0
JN00348,Roadster,Men Mid Rise Cotton Jeans,Other/Unspecified,Mid-Rise,727.0,2599.0,72.03,3.2,152.0
JN00349,Bene Kleed,Men Straight Fit Jeans,Straight Fit,Not Specified,974.0,2499.0,61.02,4.0,303.0
JN00353,WROGN,Men Anti Fit Cargo Jeans,Anti Fit,Not Specified,1049.0,2999.0,65.02,3.2,6.0
JN00354,Roadster,Men Baggy Fit Cotton Jeans,Other/Unspecified,Not Specified,805.0,2599.0,69.03,4.0,37.0
JN00356,HERE&NOW,Men Smart Stretchable Jeans,Other/Unspecified,Not Specified,759.0,1999.0,62.03,4.0,355.0
JN00357,Roadster,Men Skater Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,782.0,2699.0,71.03,4.0,355.0
JN00359,HIGHLANDER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,883.0,2599.0,66.03,3.9,90.0
JN00360,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1101.0,2899.0,62.02,3.5,100.0
JN00361,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.5,100.0
JN00362,WROGN,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,804.0,2299.0,65.03,4.6,9.0
JN00363,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,749.0,1499.0,50.03,3.8,28.0
JN00365,The Indian Garage Co,Men Straight Fit Jeans,Straight Fit,Not Specified,923.0,2799.0,67.02,4.2,84.0
JN00366,MASCLN SASSAFRAS,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1199.0,2999.0,60.02,4.6,9.0
JN00367,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,1199.0,2999.0,60.02,4.6,9.0
JN00368,Roadster,Men Bootcut Jeans,Bootcut,Not Specified,1121.0,3299.0,66.02,3.7,245.0
JN00369,Stylecast X Kotty,Men Straight Fit Jeans,Straight Fit,Not Specified,599.0,1999.0,70.04,3.4,149.0
JN00371,glitchez,Men Straight Fit Cargo Jeans,Straight Fit,Not Specified,791.0,2199.0,64.03,3.9,28.0
JN00372,Mast & Harbour,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,773.0,1799.0,57.03,2.8,18.0
JN00373,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,2.8,18.0
JN00374,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1304.0,2899.0,55.02,2.8,18.0
JN00375,Roadster,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,924.0,2499.0,63.03,4.1,38.0
JN00377,Mast & Harbour,Men Tapered Fit Jeans,Tapered Fit,Not Specified,769.0,2199.0,65.03,2.7,27.0
JN00378,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1177.0,3099.0,62.02,3.9,436.0
JN00379,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.9,436.0
JN00380,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1072.0,2899.0,63.02,3.4,204.0
JN00381,The Indian Garage Co,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,791.0,2399.0,67.03,3.9,207.0
JN00383,Roadster,Men Mid-Rise Relaxed Fit Jeans,Relaxed Fit,Mid-Rise,560.0,1699.0,67.04,4.8,14.0
JN00384,WROGN,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1385.0,2199.0,37.02,4.8,14.0
JN00386,PARIS HAMILTON,Men Bootcut Jeans,Bootcut,Not Specified,959.0,1999.0,52.03,3.5,108.0
JN00387,WROGN,Men Pure Cotton Cargo Jeans,Other/Unspecified,Not Specified,1049.0,2999.0,65.02,3.7,48.0
JN00389,PARIS HAMILTON,Men Straight Fit Jeans,Straight Fit,Not Specified,799.0,1999.0,60.03,4.0,505.0
JN00390,glitchez,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,543.0,1699.0,68.04,3.9,71.0
JN00392,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1275.0,2199.0,42.02,4.1,92.0
JN00393,glitchez,Men Wide Leg Jeans,Wide Leg,Not Specified,593.0,2199.0,73.03,3.9,97.0
JN00395,WROGN,Men Stretchable Jeans,Other/Unspecified,Not Specified,1299.0,2599.0,50.02,3.4,12.0
JN00396,HERE&NOW,Men Straight Fit Jeans,Straight Fit,Not Specified,874.0,2499.0,65.03,3.4,12.0
JN00397,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,3.4,12.0
JN00398,Mast & Harbour,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,863.0,2699.0,68.03,1.7,10.0
JN00399,Roadster,Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,599.0,1499.0,60.04,3.8,12.0
JN00403,Roadster,Men Stretchable Jeans,Other/Unspecified,Not Specified,805.0,2599.0,69.03,3.7,39.0
JN00404,HERE&NOW,Men Pure Cotton Baggy Jeans,Other/Unspecified,Not Specified,1349.0,2999.0,55.02,4.1,19.0
JN00406,HERE&NOW,Men Regular Fit Jeans,Regular Fit,Not Specified,749.0,1499.0,50.03,4.2,29.0
JN00407,Roadster,Relaxed Fit Stretchable Jeans,Relaxed Fit,Not Specified,560.0,1699.0,67.04,4.0,8.0
JN00409,Kook N Keech,Men Relaxed Pure Cotton Jeans,Relaxed Fit,Not Specified,991.0,3199.0,69.02,3.5,14.0
JN00410,glitchez,Men Loose Fit Jeans,Loose Fit,Not Specified,1077.0,2199.0,51.02,4.3,22.0
JN00411,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.3,22.0
JN00412,glitchez,Men Relaxed Fit Cargo Jeans,Relaxed Fit,Not Specified,665.0,1799.0,63.04,4.0,40.0
JN00413,WROGN,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1304.0,2899.0,55.02,3.5,11.0
JN00415,Flying Machine,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1367.0,2399.0,43.02,3.8,29.0
JN00416,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,499.0,1999.0,75.04,3.8,36.0
JN00417,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,499.0,1999.0,75.04,3.8,36.0
JN00418,glitchez,Men Baggy Jeans,Other/Unspecified,Not Specified,637.0,2199.0,71.03,3.5,46.0
JN00419,Kotty,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,519.0,1999.0,74.04,3.9,284.0
JN00421,Playfeel,Men Loose Fit Mid-Rise Jeans,Loose Fit,Mid-Rise,674.0,2499.0,73.03,1.7,6.0
JN00422,Roadster,Men Slouchy Fit Cargo Jeans,Other/Unspecified,Not Specified,597.0,2599.0,77.03,3.7,43.0
JN00423,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.7,43.0
JN00424,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,629.0,1399.0,55.04,3.8,11200.0
JN00426,Roadster,Men Bootcut Jeans,Bootcut,Not Specified,759.0,1899.0,60.03,4.3,199.0
JN00427,Roadster,Men Cargo Styles Jeans,Other/Unspecified,Not Specified,839.0,2799.0,70.03,3.5,8.0
JN00428,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.5,8.0
JN00429,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,645.0,1699.0,62.04,3.4,9.0
JN00430,Urbano Fashion,Men Bootcut Light Fade Jeans,Bootcut,Not Specified,1149.0,2299.0,50.02,3.9,173.0
JN00432,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,831.0,2599.0,68.03,4.3,20.0
JN00433,The Indian Garage Co,Men Bootcut Jeans,Bootcut,Not Specified,979.0,2449.0,60.02,4.2,553.0
JN00435,glitchez,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,713.0,1699.0,58.03,4.5,21.0
JN00436,Ducati,Men Straight Fit Jeans,Straight Fit,Not Specified,1224.0,3499.0,65.02,4.3,48.0
JN00438,Bene Kleed,Men Straight Fit Jeans,Straight Fit,Not Specified,896.0,2299.0,61.03,4.0,480.0
JN00439,Roadster,Mid Rise Regular Fit Jeans,Regular Fit,Mid-Rise,924.0,2499.0,63.03,3.8,67.0
JN00441,Flying Machine,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1424.0,2499.0,43.02,4.4,7.0
JN00442,The Indian Garage Co,Men Slim Fit Jeans,Slim Fit,Not Specified,659.0,1999.0,67.03,4.1,2100.0
JN00444,Bene Kleed,Men Baggy Light Fade Jeans,Other/Unspecified,Not Specified,839.0,2999.0,72.02,3.9,39.0
JN00445,MASTERLY WEFT,Men Straight Fit Jeans,Straight Fit,Not Specified,959.0,1999.0,52.03,3.9,39.0
JN00446,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,3.9,39.0
JN00447,Roadster,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,509.0,1699.0,70.04,4.4,7.0
JN00448,Mast & Harbour,Men Straight Fit Jeans,Straight Fit,Not Specified,1169.0,2599.0,55.02,4.4,7.0
JN00450,Roadster,Men Slouchy Fit Jeans,Other/Unspecified,Not Specified,909.0,2599.0,65.03,4.1,74.0
JN00453,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,743.0,2399.0,69.03,4.1,27.0
JN00454,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1333.0,2299.0,42.02,4.5,18.0
JN00456,Roadster,Straight Fit Stretchable Jeans,Straight Fit,Not Specified,526.0,1699.0,69.04,3.6,16.0
JN00457,WROGN,Men Slim Ankle Fit Jeans,Slim Fit,Not Specified,1333.0,2299.0,42.02,3.8,30.0
JN00459,Urbano Fashion,Men Bootcut Jeans,Bootcut,Not Specified,899.0,1999.0,55.03,3.8,285.0
JN00460,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,839.0,1999.0,58.03,3.9,65.0
JN00461,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.9,65.0
JN00462,WROGN,Men Anti Loose Fit Jeans,Loose Fit,Not Specified,874.0,2499.0,65.03,2.1,20.0
JN00463,Roadster,Men Cotton Baggy Fit Jeans,Other/Unspecified,Not Specified,867.0,2799.0,69.02,2.6,15.0
JN00465,glitchez,Men Baggy Jeans,Other/Unspecified,Not Specified,559.0,1999.0,72.04,3.4,83.0
JN00466,PARIS HAMILTON,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,939.0,1999.0,53.03,3.9,18.0
JN00467,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,939.0,1999.0,53.03,3.9,18.0
JN00468,Roadster,Men Baggy Fit Cotton Jeans,Other/Unspecified,Not Specified,701.0,2599.0,73.03,3.6,15.0
JN00469,glitchez,Men Skinny Fit Jeans,Skinny Fit,Not Specified,519.0,1999.0,74.04,4.5,48.0
JN00471,WROGN,Men Straight Fit Jeans,Straight Fit,Not Specified,1385.0,2199.0,37.02,4.0,5.0
JN00472,Bene Kleed,Men Straight Fit Jeans,Straight Fit,Not Specified,974.0,2499.0,61.02,4.0,129.0
JN00473,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,4.0,129.0
JN00474,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,740.0,1899.0,61.03,3.7,44.0
JN00475,glitchez,Men Wide Leg Jeans,Wide Leg,Not Specified,703.0,2199.0,68.03,3.7,97.0
JN00477,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1199.0,2999.0,60.02,3.8,220.0
JN00478,glitchez,Men Straight Fit Jeans,Straight Fit,Not Specified,579.0,1999.0,71.04,4.1,248.0
JN00479,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.1,248.0
JN00480,Roadster,Men Ripped Relaxed Fit Jeans,Relaxed Fit,Not Specified,755.0,2799.0,73.03,4.0,29.0
JN00481,SPYKAR,Men Regular Fit Cotton Jeans,Regular Fit,Not Specified,1101.0,2899.0,62.02,3.5,36.0
JN00483,Mast & Harbour,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,764.0,1699.0,55.03,3.1,36.0
JN00484,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,849.0,1699.0,50.03,3.8,50.0
JN00486,The Indian Garage Co,Men Slim Fit Jeans,Slim Fit,Not Specified,659.0,1999.0,67.03,4.1,1800.0
JN00487,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,607.0,1899.0,68.04,4.3,8.0
JN00489,Roadster,Men Cotton Straight Fit Jeans,Straight Fit,Not Specified,929.0,2999.0,69.02,3.6,36.0
JN00490,The Indian Garage Co,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,758.0,2299.0,67.03,3.5,137.0
JN00492,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,539.0,1999.0,73.04,3.7,54.0
JN00493,Roadster,Men Pure Cotton Bootcut Jeans,Bootcut,Not Specified,805.0,2599.0,69.03,4.2,41.0
JN00495,Bene Kleed,Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,974.0,2499.0,61.02,3.9,7.0
JN00496,Roadster,Men Regular Fit Jeans,Regular Fit,Not Specified,849.0,1699.0,50.03,4.0,41.0
JN00497,Mufti,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1393.0,3399.0,59.02,4.0,41.0
JN00498,Mast & Harbour,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,827.0,2299.0,64.03,3.6,353.0
JN00499,Roadster,Men Relaxed Fit Cargo Jeans,Relaxed Fit,Not Specified,1072.0,2899.0,63.02,4.1,454.0
JN00503,Roadster,Men Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,645.0,1699.0,62.04,3.5,28.0
JN00504,Bene Kleed,Men Straight Fit Jeans,Straight Fit,Not Specified,974.0,2499.0,61.02,3.9,44.0
JN00506,glitchez,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,571.0,2199.0,74.03,3.8,84.0
JN00507,Thomas Scott,Mid-Rise Baggy Cotton Jeans,Other/Unspecified,Mid-Rise,909.0,3299.0,72.45,4.0,35.0
JN00509,The Indian Garage Co,Men Cropped Jeans,Other/Unspecified,Not Specified,721.0,1899.0,62.03,4.2,1200.0
JN00510,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,929.0,2999.0,69.02,4.4,59.0
JN00511,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.4,59.0
JN00512,glitchez,Men Wide Leg Jeans,Wide Leg,Not Specified,659.0,2199.0,70.03,3.8,45.0
JN00513,me Queen,Men Wide Leg Pure Cotton Jeans,Wide Leg,Not Specified,949.0,1899.0,50.03,4.3,6.0
JN00515,glitchez,Men Loose Fit Frayed Jeans,Loose Fit,Not Specified,571.0,2199.0,74.03,4.0,52.0
JN00516,Dennis Lingo,Men Straight Fit Jeans,Straight Fit,Not Specified,999.0,2799.0,64.31,4.1,565.0
JN00517,Calvin Klein Jeans,Men Slim Fit Jeans,Slim Fit,Not Specified,999.0,2799.0,64.31,4.1,565.0
JN00518,glitchez,Men Wide Leg Jeans,Wide Leg,Not Specified,659.0,2199.0,70.03,3.3,38.0
JN00519,SPYKAR,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1332.0,3099.0,57.02,4.1,42.0
JN00521,glitchez,Men Low-Distress WideLeg Jeans,Other/Unspecified,Not Specified,703.0,1599.0,56.04,3.0,40.0
JN00522,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.0,40.0
JN00523,WROGN,Men Straight Stretchable Jeans,Straight Fit,Not Specified,1259.0,1999.0,37.02,4.1,9.0
JN00524,WROGN,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,909.0,2599.0,65.03,3.3,34.0
JN00526,Mast & Harbour,Men Bootcut Fit Cotton Jeans,Bootcut,Not Specified,747.0,2199.0,66.03,4.1,25.0
JN00527,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,831.0,2599.0,68.03,4.0,32.0
JN00528,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.0,32.0
JN00529,WROGN,Men Baggy Pure Cotton Jeans,Other/Unspecified,Not Specified,1295.0,2699.0,52.02,3.3,17.0
JN00530,Mast & Harbour,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,791.0,2199.0,64.03,3.9,16.0
JN00532,glitchez,Men Cotton Wide Leg Jeans,Wide Leg,Not Specified,735.0,1599.0,54.03,3.3,76.0
JN00533,Roadster,Men Pure Cotton Cargo Jeans,Other/Unspecified,Not Specified,1259.0,3599.0,65.02,3.9,252.0
